lagged,negative
lagging,anger
laggy,negative
lagoon,neutral
lags,negative
laid-off,negative
lair,negative
lake,neutral
lamb,joy
lambast,negative
lambaste,negative
lame,negative
lame-duck,negative
lament,disgust
lamentable,negative
lamentably,negative
lamenting,sadness
laminated,neutral
lamp,neutral
lance,neutral
lancer,neutral
land,positive
landed,positive
landmark,trust
lands,neutral
landscape,neutral
landscaping,neutral
landslide,fear
lane,neutral
languid,negative
languish,negative
languishing,fear
languor,negative
languorous,negative
languorously,negative
lanky,negative
lantern,neutral
lap,neutral
lapse,negative
lapsed,negative
lapses,negative
larceny,disgust
lard,neutral
large,positive
large-capacity,positive
large-scale,neutral
largely,neutral
larger,disgust
lark,positive
lascivious,negative
laser,trust
lash,anger
lass,neutral
lasso,neutral
last-ditch,negative
lastly,neutral
late,sadness
latency,negative
lateness,negative
latent,anger
lather,neutral
latrines,disgust
lattice,neutral
laud,positive
laudable,positive
laudably,positive
laugh,joy
laughable,disgust
laughably,negative
laughing,joy
laughingstock,negative
laughter,anticipation
launch,anticipation
laundry,neutral
laureate,trust
laurel,positive
laurels,joy
lava,anger
lavatory,disgust
lavender,neutral
lavish,positive
lavishly,positive
law,trust
law-abiding,positive
lawbreaker,negative
lawbreaking,negative
lawful,trust
lawfully,positive
lawless,negative
lawlessness,anger
lawn,neutral
lawsuit,anger
lawyer,anger
lax,sadness
laxative,disgust
lay,neutral
layer,neutral
layoff,negative
layoff-happy,negative
lazy,negative
lea,neutral
lead,positive
leader,trust
leading,trust
leads,positive
leaf,neutral
leaflet,neutral
league,positive
leak,negative
leakage,negative
leakages,negative
leaking,negative
leaks,negative
leaky,negative
lean,positive
leaning,trust
leap,neutral
learn,positive
learned,positive
learner,positive
learning,positive
leave,sadness
leaving,sadness
least,negative
leather,neutral
leave,sadness
lech,negative
lecher,negative
lecherous,negative
lechery,negative
lecture,negative
lecturer,positive
led,positive
ledge,neutral
lee,neutral
leech,negative
leeches,disgust
leer,disgust
leery,surprise
lees,neutral
leeway,positive
left,neutral
left-leaning,negative
legacies,neutral
legacy,neutral
legal,trust
legalistic,neutral
legalized,anger
legend,positive
legendary,positive
legibility,positive
legible,positive
legislator,trust
legislature,trust
legitimacy,trust
legitimate,positive
legitimately,positive
legume,neutral
leisure,anticipation
leisurely,positive
lemma,positive
lemon,disgust
lend,neutral
lender,trust
lending,neutral
lengthy,negative
lenient,positive
leniently,positive
lens,neutral
lent,neutral
leprosy,disgust
lesbian,disgust
less,negative
less-developed,negative
less-expensive,positive
lessen,anticipation
lesser,disgust
lesser-known,negative
lesson,anticipation
letch,negative
lethal,disgust
lethargic,negative
lethargy,sadness
letter,anticipation
lettered,anticipation
letters,neutral
lettuce,neutral
leukemia,anger
levee,trust
level,trust
leverage,positive
levity,positive
levy,negative
lewd,disgust
lewdly,negative
lewdness,negative
lexicon,neutral
ley,neutral
liability,negative
liable,negative
liaison,negative
liar,disgust
liars,negative
libel,anger
liberal,negative
liberalism,positive
liberally,positive
liberate,anger
liberation,anticipation
liberty,anticipation
library,positive
licentious,negative
licentiously,negative
licentiousness,negative
lichen,neutral
lick,disgust
lie,anger
lied,negative
lien,neutral
lier,negative
lies,negative
lieutenant,trust
life,neutral
life-threatening,negative
lifeblood,positive
lifeless,fear
lifelong,positive
lifesaver,positive
lift,neutral
light,positive
light-hearted,positive
lighten,positive
lighter,positive
lighthouse,positive
lightning,anger
likable,positive
like,positive
liked,positive
likelihood,neutral
likely,neutral
likeness,neutral
likes,positive
likewise,neutral
liking,joy
lilac,neutral
lily,neutral
limbo,neutral
limit,negative
limitation,negative
limitations,negative
limited,anger
limitless,neutral
limits,negative
limousine,neutral
limp,negative
lin,neutral
lineage,neutral
linear,neutral
linen,neutral
lines,fear
linger,anticipation
linguist,trust
link,neutral
lint,negative
lion,fear
lionhearted,positive
lip,neutral
lipstick,neutral
liqueur,neutral
liquid,neutral
liquidate,neutral
liquidation,neutral
liquidator,neutral
liquor,anger
listen,neutral
listener,neutral
listless,sadness
lit,neutral
litany,neutral
literally,neutral
literary,neutral
literate,positive
literature,neutral
lithe,positive
lithosphere,neutral
litigant,negative
litigate,anger
litigation,negative
litigious,anger
litter,negative
little,negative
little-known,negative
live,positive
lively,positive
livid,anger
lividly,negative
llama,neutral
load,neutral
loaf,negative
loafer,negative
loam,neutral
loan,neutral
loath,anger
loathe,anger
loathing,disgust
loathly,negative
loathsome,anger
loathsomely,negative
lobbyist,negative
localize,anticipation
locate,neutral
location,neutral
lock,neutral
lockup,fear
locomotive,neutral
locust,fear
lodge,neutral
lodging,trust
lofty,negative
log,neutral
logarithm,neutral
logic,positive
logical,positive
lollipop,neutral
lone,sadness
loneliness,fear
lonely,anger
loner,negative
lonesome,sadness
long,anticipation
long-lasting,positive
long-time,negative
long-winded,negative
longevity,positive
longing,anticipation
longingly,negative
loo,disgust
look,neutral
looking,neutral
loom,anticipation
loon,disgust
loony,negative
loophole,negative
loopholes,negative
loose,negative
loosen,neutral
loosening,neutral
loot,negative
lord,disgust
lordship,positive
lorn,negative
lose,anger
loser,negative
losers,negative
loses,negative
losing,sadness
loss,sadness
losses,negative
lost,sadness
lotion,neutral
lottery,anticipation
loud,negative
louder,negative
loudness,anger
lounge,negative
louse,disgust
lousy,negative
lovable,joy
lovably,positive
love,joy
loved,positive
loveless,negative
loveliness,positive
lovelorn,negative
lovely,anticipation
lovemaking,joy
lover,anticipation
loves,positive
loving,joy
low,negative
low-cost,positive
low-price,positive
low-priced,positive
low-rated,negative
low-risk,positive
lower,sadness
lower-priced,positive
lowering,negative
lowest,sadness
lowlands,negative
lowly,sadness
loyal,fear
loyalty,trust
lubricate,neutral
lubrication,neutral
lucid,positive
lucidly,positive
luck,anticipation
luckier,positive
luckiest,positive
luckily,positive
luckiness,positive
lucky,joy
lucrative,positive
ludicrous,negative
ludicrously,negative
lug,neutral
luggage,neutral
lugubrious,negative
lukewarm,negative
lull,anticipation
lullaby,neutral
lumber,neutral
lumbering,negative
luminous,positive
lump,negative
lumpy,disgust
lunacy,anger
lunatic,anger
lunaticism,negative
lunge,surprise
lungs,neutral
lurch,negative
lure,negative
lurid,disgust
lurk,negative
lurking,negative
luscious,anticipation
lush,disgust
lust,anticipation
luster,joy
lustful,negative
lustrous,positive
lusty,disgust
lute,neutral
luxuriant,positive
luxuriate,positive
luxurious,joy
luxuriously,positive
luxury,joy
lying,anger
lymph,neutral
lynch,anger
lyre,joy
lyric,positive
lyrical,joy
macabre,negative
mace,fear
machine,trust
mad,anger
madam,neutral
madden,anger
maddening,negative
maddeningly,negative
madder,negative
madly,negative
madman,anger
madness,anger
mafia,fear
magazine,neutral
mage,fear
magenta,neutral
maggot,disgust
magic,positive
magical,anticipation
magician,surprise
magistrate,neutral
magma,neutral
magnanimous,positive
magnanimously,positive
magnet,trust
magnetic,positive
magnetism,positive
magnetite,positive
magnificence,anticipation
magnificent,anticipation
magnificently,positive
magnifier,neutral
magnify,positive
magpie,neutral
maiden,positive
mail,anticipation
main,positive
mainland,neutral
mainstay,trust
maintain,neutral
maintenance,trust
majestic,anticipation
majesty,trust
major,positive
majority,joy
make,positive
makeshift,negative
maladjusted,negative
maladjustment,negative
malady,negative
malaise,sadness
malaria,disgust
malcontent,negative
malcontented,negative
maledict,negative
malevolence,negative
malevolent,anger
malevolently,negative
malfeasance,disgust
malformation,negative
malice,anger
malicious,anger
maliciously,negative
maliciousness,negative
malign,anger
malignancy,fear
malignant,anger
mallet,neutral
malodorous,negative
malpractice,anger
maltreatment,negative
mamma,trust
mammal,neutral
manage,trust
manageable,positive
management,trust
mandamus,fear
mandarin,trust
mandible,neutral
mandolin,neutral
mane,neutral
maneuver,negative
maneuverable,positive
mange,disgust
manger,neutral
mangle,anger
mangled,negative
mangles,negative
mangling,negative
mangosteen,neutral
manhood,positive
mania,negative
maniac,anger
maniacal,negative
manic,negative
manicure,neutral
manifest,positive
manifestation,fear
manifested,positive
manifesto,neutral
manifold,neutral
manipulate,negative
manipulation,anger
manipulative,negative
manipulators,negative
manly,positive
manna,positive
mannered,positive
mannerly,positive
manners,positive
mansion,neutral
manslaughter,anger
mantra,neutral
manual,trust
manufacture,neutral
manufacturer,positive
manure,disgust
manuscript,neutral
map,neutral
mar,negative
march,positive
marcher,neutral
mare,neutral
margin,sadness
marginal,negative
marginally,negative
marijuana,neutral
marine,trust
mariner,neutral
marital,positive
maritime,neutral
mark,neutral
marked,positive
market,neutral
marketable,positive
marks,neutral
marl,neutral
maroon,negative
marquis,positive
marriage,anticipation
married,neutral
marrow,joy
marry,anticipation
marshal,trust
martial,anger
martingale,negative
martyr,fear
martyrdom,fear
martyrdom-seeking,negative
marvel,surprise
marveled,positive
marvelled,positive
marvellous,positive
marvelous,joy
marvelously,joy
marvelousness,positive
marvels,positive
masculine,positive
masculinity,neutral
mashed,negative
mask,neutral
masochism,anger
mason,neutral
mass,neutral
massacre,anger
massacres,negative
massage,joy
massive,neutral
master,positive
masterful,positive
masterfully,positive
mastermind,neutral
masterpiece,joy
masterpieces,positive
masters,positive
mastery,anger
masturbate,neutral
match,neutral
matchless,positive
matchmaker,anticipation
mate,trust
materialism,negative
materialist,disgust
maternal,anticipation
mathematical,trust
mathematician,neutral
matriculate,neutral
matrimony,anticipation
matrix,neutral
matron,trust
matte,negative
matter,positive
mattress,neutral
mature,positive
maturely,positive
maturity,positive
mausoleum,sadness
mauve,neutral
maverick,negative
mawkish,negative
mawkishly,negative
mawkishness,negative
maxi-devaluation,negative
maxim,trust
maximize,positive
maximum,positive
maybe,neutral
mayor,positive
mead,neutral
meadow,positive
meager,negative
mean,negative
meander,neutral
meandering,negative
meaningful,positive
meaningless,sadness
meanness,negative
meant,neutral
measles,disgust
measly,negative
measurable,positive
measure,trust
measured,trust
measurement,neutral
meat,neutral
medal,anticipation
medallion,neutral
meddle,anger
meddlesome,negative
media,neutral
mediate,anticipation
mediation,positive
mediator,anticipation
medical,anticipation
mediocre,negative
mediocrity,negative
meditate,anticipation
meditation,positive
mediterranean,positive
medley,positive
meek,sadness
meet,positive
melancholic,sadness
melancholy,sadness
melee,fear
mellow,positive
melodious,neutral
melodrama,anger
melodramatic,negative
melodramatically,negative
melody,positive
melt,neutral
meltdown,sadness
member,neutral
memento,positive
memoir,neutral
memorabilia,neutral
memorable,joy
memorandum,neutral
memorialize,positive
memorials,sadness
memories,neutral
memory,neutral
menace,anger
menacing,anger
menacingly,negative
mend,positive
mendacious,negative
mendacity,negative
mending,positive
menial,negative
meniscus,neutral
menses,positive
menstrual,neutral
mentality,neutral
mention,neutral
mentor,trust
mercenary,fear
merchant,trust
merciful,positive
mercifully,positive
merciless,fear
mercilessly,negative
mercy,positive
mere,negative
merely,negative
merge,anticipation
merit,trust
meritorious,joy
mermaid,neutral
merrily,positive
merriment,joy
merriness,positive
merry,joy
mesa,neutral
mesh,positive
mesmerize,positive
mesmerized,positive
mesmerizes,positive
mesmerizing,positive
mesmerizingly,positive
mess,disgust
messed,negative
messenger,trust
messes,negative
messing,negative
messy,disgust
metallurgy,neutral
metaphorize,neutral
metastasis,negative
meteor,neutral
meteoric,neutral
meter,neutral
methanol,negative
methodical,neutral
meticulous,positive
meticulously,positive
metrical,neutral
metropolis,neutral
metropolitan,positive
mettle,positive
micrometer,neutral
micron,neutral
microphone,neutral
microscope,trust
microscopy,positive
mid,neutral
middle,neutral
middleman,neutral
midget,negative
midnight,neutral
midst,neutral
midwife,anticipation
midwifery,positive
miff,negative
might,positive
mightily,positive
mighty,anger
mike,neutral
mild,positive
mildew,disgust
milestone,neutral
militancy,negative
militant,neutral
military,fear
militia,anger
milk,neutral
milky,neutral
mill,anticipation
millionaire,neutral
mime,positive
mimicry,surprise
mind,negative
mind-blowing,positive
mindful,positive
mindfulness,positive
mindless,negative
mindlessly,negative
miner,neutral
minibus,neutral
minimize,negative
minimum,negative
minister,positive
ministerial,neutral
ministry,joy
minor,neutral
minority,negative
minstrel,neutral
mint,positive
minutiae,neutral
mir,neutral
miracle,anticipation
miracles,positive
miraculous,joy
miraculously,positive
miraculousness,positive
mirage,negative
mire,disgust
mirth,joy
misalign,negative
misaligned,negative
misaligns,negative
misapprehend,negative
misbecome,negative
misbecoming,negative
misbegotten,negative
misbehave,negative
misbehavior,anger
miscalculate,negative
miscalculation,negative
miscarriage,fear
miscellaneous,negative
mischief,negative
mischievous,negative
mischievously,negative
misconception,anger
misconceptions,negative
misconduct,disgust
miscreant,negative
miscreants,negative
misdirection,negative
miser,negative
miserable,anger
miserableness,negative
miserably,sadness
miseries,negative
miserly,negative
misery,anger
misfit,negative
misfortune,fear
misgiving,negative
misgivings,negative
misguidance,negative
misguide,negative
misguided,disgust
mishandle,negative
mishap,disgust
misinform,negative
misinformed,negative
misinterpret,negative
misinterpretation,negative
misjudge,negative
misjudgment,negative
mislead,anger
misleading,anger
misleadingly,negative
mislike,negative
mismanage,negative
mismanagement,negative
mismatch,negative
misnomer,negative
misplace,anger
misplaced,negative
mispronounce,negative
mispronounced,negative
mispronounces,negative
misread,negative
misreading,negative
misrepresent,negative
misrepresentation,sadness
misrepresented,anger
miss,negative
missed,negative
misses,negative
missile,fear
missing,fear
missionary,positive
misstatement,anger
mist,negative
mistake,sadness
mistaken,fear
mistakenly,negative
mistakes,negative
mistified,negative
mistress,anger
mistrust,disgust
mistrustful,negative
mistrustfully,negative
mists,negative
misty,neutral
misunderstand,negative
misunderstanding,anger
misunderstandings,negative
misunderstood,negative
misuse,negative
mite,disgust
mix,neutral
mixed,neutral
mixture,neutral
mm,neutral
moan,fear
moat,trust
mob,anger
mobile,anticipation
mobility,positive
mobilize,positive
mobster,negative
mock,negative
mocked,negative
mockeries,negative
mockery,disgust
mocking,anger
mockingly,negative
mocks,negative
modal,neutral
model,positive
moderate,positive
moderation,positive
moderator,trust
modern,positive
modernity,positive
modest,trust
modesty,positive
modification,neutral
modify,surprise
moisture,neutral
molar,neutral
mold,neutral
molest,negative
molestation,anger
mollify,positive
molten,neutral
momentary,neutral
momentous,positive
momentum,anticipation
monastic,neutral
monetary,anticipation
money,anger
monk,trust
monochrome,disgust
monogamy,trust
monograph,neutral
monopolist,negative
monopoly,neutral
monotonous,negative
monotony,negative
monsoon,sadness
monster,fear
monstrosities,negative
monstrosity,anger
monstrous,negative
monstrously,negative
monte,neutral
monument,positive
monumental,positive
monumentally,positive
mood,neutral
moody,anger
moon,negative
moorings,trust
moorland,neutral
moose,neutral
moot,negative
mop,neutral
mope,negative
moral,anger
morale,positive
moralistic,positive
morality,trust
moralize,positive
morals,anger
morass,neutral
morbid,sadness
morbidity,anger
morbidly,negative
mordant,negative
mordantly,negative
moreover,neutral
morgue,disgust
moribund,sadness
morn,anticipation
moron,negative
moronic,negative
morons,negative
morphine,neutral
morphology,neutral
morrow,anticipation
morsel,negative
mortal,negative
mortality,anger
mortar,positive
mortgage,fear
mortgagee,trust
mortgagor,fear
mortification,anticipation
mortified,negative
mortify,negative
mortifying,negative
mortuary,fear
mosque,anger
mosquito,anger
moss,neutral
mossy,neutral
most,neutral
mostly,neutral
moth,neutral
mother,anticipation
motherhood,joy
motion,anticipation
motionless,negative
motivate,positive
motivated,positive
motivation,positive
motive,positive
motley,negative
motorcycle,neutral
mound,neutral
mount,neutral
mountain,anticipation
mountainous,neutral
mourn,sadness
mourner,negative
mournful,anger
mournfully,negative
mourning,sadness
moustache,neutral
mouth,surprise
mouthful,disgust
mouthpiece,neutral
movable,positive
move,neutral
movement,neutral
mover,positive
movie,neutral
moving,positive
mow,neutral
much,neutral
muck,disgust
mucous,disgust
mucus,disgust
mud,negative
muddle,negative
muddled,negative
muddy,disgust
mudslinger,negative
mudslinging,negative
muff,anger
muffle,neutral
muffled,neutral
mug,anger
mule,anger
mulish,negative
multi-polarization,negative
multi-purpose,positive
multiple,neutral
multiplier,neutral
multiply,neutral
multitude,positive
mum,fear
mumble,negative
mumps,negative
mundane,negative
murder,anger
murderer,anger
murderous,anger
murderously,negative
murky,disgust
muscle-flexing,negative
muscular,positive
museum,neutral
mushy,negative
music,joy
musical,anger
musket,fear
muslin,neutral
muss,negative
must,neutral
mustang,neutral
mustard,neutral
muster,neutral
musty,disgust
mutable,anticipation
mutant,negative
mutilated,disgust
mutilation,anger
mutiny,anger
mutter,anger
mutual,positive
muzzle,fear
myopia,anger
myriad,positive
myself>,neutral
mysterious,anticipation
mysteriously,negative
mystery,anticipation
mystic,surprise
mystify,negative
myth,negative
nab,surprise
nadir,negative
nag,anger
nagging,negative
nail,neutral
naive,negative
naively,negative
name,neutral
nameless,disgust
nap,joy
napkin,sadness
nappy,disgust
narcotic,negative
narrow,negative
narrower,negative
nascent,anticipation
nastily,negative
nastiness,negative
nasty,anger
natal,neutral
nation,trust
nationalism,negative
nationality,neutral
natural,positive
naturalist,positive
naturalization,neutral
naturalized,neutral
naturally,positive
nature,neutral
naught,neutral
naughty,negative
nausea,disgust
nauseate,negative
nauseates,negative
nauseating,negative
nauseatingly,negative
nauseous,disgust
nautical,neutral
naval,neutral
navel,neutral
navigable,anticipation
navigator,anticipation
navy,neutral
nay,negative
naïve,negative
near,neutral
neat,positive
neatest,positive
neatly,positive
nebulous,negative
nebulously,negative
necessarily,positive
necessary,positive
necessities,neutral
necessity,sadness
nectar,positive
need,negative
needful,negative
needfully,neutral
needle,positive
needless,negative
needlessly,negative
needs,neutral
needy,negative
nefarious,disgust
nefariously,negative
negate,negative
negation,anger
negative,sadness
negatives,negative
negativity,negative
neglect,negative
neglected,anger
neglecting,negative
negligence,negative
negligent,negative
negligently,negative
negligible,negative
negotiate,trust
negotiation,neutral
negotiator,positive
negro,sadness
neigh,neutral
neighbor,anticipation
neighborhood,anticipation
neighboring,neutral
nemesis,negative
neonatal,neutral
nepotism,anger
nerve,positive
nervous,anticipation
nervously,negative
nervousness,fear
nest,trust
nestle,trust
nether,anger
nettle,anger
nettlesome,negative
network,anticipation
neuralgia,fear
neurosis,fear
neurotic,disgust
neurotically,negative
neuter,neutral
neutral,anticipation
neutrality,trust
neutralize,positive
nevertheless,neutral
newborn,neutral
newcomer,fear
news,neutral
newspaper,neutral
newsstand,neutral
nib,neutral
nice,positive
nicely,positive
nicer,positive
nicest,positive
niche,positive
nichts,neutral
nick,neutral
nickel,neutral
nicotine,disgust
niece,neutral
nifty,positive
nigger,negative
niggle,negative
niggles,negative
night,neutral
nightfall,neutral
nightmare,fear
nightmarish,negative
nightmarishly,negative
nihilism,negative
nil,neutral
nimble,positive
ninety,neutral
nipple,neutral
nitpick,negative
nitpicking,negative
nix,negative
nobility,anticipation
noble,trust
nobleman,trust
nobly,positive
nocturnal,neutral
noise,negative
noiseless,positive
noises,negative
noisier,negative
noisy,anger
nominal,neutral
nominate,positive
nomination,positive
non-confidence,negative
non-violence,positive
non-violent,positive
noncompliance,anger
nonexistent,negative
nonresponsive,negative
nonsense,negative
nonsensical,sadness
nonviolent,neutral
noon,neutral
noose,sadness
normal,positive
normality,positive
nose,disgust
nosey,negative
nostril,neutral
not,sadness
notable,joy
notables,positive
notably,positive
notary,trust
notation,neutral
note,neutral
noted,positive
noteworthy,positive
nothingness,sadness
notice,neutral
noticeable,positive
notification,anticipation
notify,neutral
notion,positive
notoriety,anger
notorious,negative
notoriously,negative
notwithstanding,neutral
nourish,positive
nourishing,positive
nourishment,positive
novel,positive
novelty,positive
noxious,disgust
nozzle,neutral
nuance,neutral
nuances,neutral
nudity,neutral
nugget,neutral
nuisance,anger
nul,negative
null,neutral
nullify,surprise
numb,negative
numbers,positive
numbness,sadness
numeral,neutral
nun,trust
nurse,trust
nursery,joy
nurture,anger
nurturing,positive
nutrient,positive
nutrition,neutral
nutritious,sadness
nuts,neutral
nymph,neutral
oaf,negative
oak,positive
oar,neutral
oasis,anticipation
oath,trust
oatmeal,neutral
obedience,trust
obedient,positive
obediently,positive
obese,disgust
obesity,disgust
obey,fear
obi,disgust
obit,sadness
obituary,sadness
object,negative
objection,anger
objectionable,negative
objections,negative
objective,anticipation
objectively,positive
obligation,neutral
obligatory,neutral
oblige,trust
obliged,positive
obliging,anger
obligor,fear
oblique,negative
obliterate,anger
obliterated,anger
obliteration,fear
oblivion,anger
oblivious,negative
obnoxious,anger
obnoxiously,negative
obscene,disgust
obscenely,negative
obscenity,anger
obscure,negative
obscured,negative
obscures,negative
obscurity,negative
observance,neutral
observant,positive
observation,neutral
observe,neutral
observer,neutral
obsess,negative
obsession,positive
obsessions,positive
obsessive,negative
obsessively,negative
obsessiveness,negative
obsolete,negative
obstacle,anger
obstetrician,trust
obstetrics,neutral
obstinate,negative
obstinately,negative
obstruct,anger
obstructed,negative
obstructing,negative
obstruction,negative
obstructive,anger
obstructs,negative
obtain,positive
obtainable,joy
obtrusive,negative
obtuse,negative
obviate,positive
obvious,trust
obviously,negative
occasion,neutral
occasional,surprise
occlude,negative
occluded,negative
occludes,negative
occluding,negative
occult,disgust
occupant,trust
occupation,positive
occupy,positive
occur,neutral
occurrence,neutral
ocean,neutral
oceanic,neutral
octagon,neutral
octopus,disgust
ocular,neutral
odd,negative
odder,negative
oddest,negative
oddities,negative
oddity,disgust
oddly,negative
odious,anger
odor,negative
oestrogen,neutral
offbeat,positive
offence,negative
offend,anger
offended,anger
offender,anger
offending,negative
offense,anger
offenses,negative
offensive,anger
offensively,negative
offensiveness,negative
offer,positive
offering,trust
offhand,negative
officer,trust
official,trust
officious,negative
offing,negative
offset,anticipation
offshoot,positive
ogre,disgust
oh,neutral
oil,neutral
ointment,neutral
okay,positive
older,sadness
olfactory,anticipation
oligarchy,negative
olive,neutral
olympic,neutral
omega,neutral
omelet,neutral
omen,anticipation
ominous,anticipation
ominously,negative
omission,negative
omit,negative
omitted,neutral
omnibus,neutral
omnipotence,fear
omnipresent,neutral
omniscient,trust
one-side,negative
one-sided,negative
onerous,anger
onerously,negative
ongoing,anticipation
onset,anticipation
onslaught,negative
ontology,neutral
onus,negative
onward,positive
ooze,disgust
opacity,neutral
opaque,negative
open,positive
open-ended,neutral
opener,neutral
opening,neutral
openly,positive
openness,positive
opera,anger
operate,neutral
operatic,negative
operation,fear
operator,neutral
opiate,negative
opinion,neutral
opinionated,anger
opinions,neutral
opium,anger
opponent,anger
opportune,joy
opportunistic,negative
opportunity,anticipation
oppose,negative
opposed,anger
opposition,anger
oppositions,negative
oppress,anger
oppression,anger
oppressive,anger
oppressively,negative
oppressiveness,negative
oppressor,anger
oppressors,negative
optic,neutral
optics,neutral
optimal,positive
optimism,anticipation
optimist,trust
optimistic,positive
option,positive
optional,positive
options,neutral
optometrist,neutral
opulent,positive
oracle,anticipation
orange,neutral
oration,positive
oratory,neutral
orbs,neutral
orc,anger
orchestra,anger
ordained,trust
ordeal,anger
order,positive
orderly,positive
ordinance,trust
ordinary,neutral
ordination,anticipation
ordnance,fear
oregano,neutral
organ,anticipation
organic,positive
organization,anticipation
organize,positive
organized,positive
orgasm,anticipation
orient,neutral
oriental,neutral
orifice,neutral
origin,neutral
original,positive
originality,surprise
originate,neutral
ornamented,positive
ornate,positive
orphan,fear
orthodox,neutral
orthodoxy,trust
ostensible,neutral
ostensibly,negative
ostracize,negative
ostrich,neutral
ottoman,neutral
ought,neutral
oust,anger
outbreak,negative
outburst,anger
outbursts,negative
outcast,disgust
outcome,positive
outcry,anger
outdated,negative
outdo,anticipation
outdone,positive
outfit,neutral
outgoing,positive
outhouse,disgust
outlandish,negative
outlaw,negative
outline,neutral
outlive,positive
outlook,neutral
outmoded,negative
outperform,positive
outperformed,positive
outperforming,positive
outperforms,positive
outpost,fear
output,neutral
outrage,anger
outraged,negative
outrageous,surprise
outrageously,negative
outrageousness,negative
outrages,negative
outreach,neutral
outright,positive
outrun,positive
outset,positive
outshine,positive
outshone,positive
outsider,fear
outsmart,positive
outspoken,neutral
outstanding,joy
outstandingly,positive
outstrip,positive
outward,positive
outwit,positive
ovary,neutral
ovation,sadness
over-acted,negative
over-awe,negative
over-balanced,negative
over-hyped,negative
over-priced,negative
over-valuation,negative
overachiever,positive
overact,negative
overacted,negative
overalls,neutral
overawe,negative
overbalance,negative
overbalanced,negative
overbearing,anger
overbearingly,negative
overblown,negative
overburden,negative
overcame,neutral
overcast,negative
overcome,negative
overdo,negative
overdone,negative
overdose,negative
overdue,anticipation
overemphasize,negative
overestimate,surprise
overestimated,negative
overflow,negative
overgrown,negative
overgrowth,neutral
overhaul,neutral
overheat,negative
overjoyed,joy
overkill,negative
overlap,neutral
overlay,neutral
overload,sadness
overloaded,negative
overlook,negative
overlying,neutral
overpaid,negative
overpass,neutral
overpayed,negative
overplay,negative
overpower,negative
overpowering,anger
overpriced,anger
overrated,negative
overreach,negative
overrun,negative
overseer,neutral
overshadow,negative
oversight,negative
oversights,negative
oversimplification,negative
oversimplified,negative
oversimplify,negative
oversize,negative
oversized,negative
overstate,negative
overstated,negative
overstatement,negative
overstatements,negative
overstates,negative
overt,fear
overtake,positive
overtaken,positive
overtakes,positive
overtaking,positive
overtaxed,negative
overthrow,anticipation
overthrows,negative
overtook,positive
overture,anticipation
overtures,neutral
overturn,negative
overweight,negative
overwhelm,negative
overwhelmed,sadness
overwhelming,positive
overwhelmingly,negative
overwhelms,negative
overworked,negative
overzealous,negative
overzealously,negative
overzelous,negative
owing,anger
own,neutral
ownership,positive
ox,neutral
oxidation,negative
oxymoron,neutral
pace,neutral
pacific,positive
pacifist,positive
pacifists,positive
pacify,neutral
pack,neutral
packer,neutral
packet,neutral
pact,trust
pad,positive
padding,positive
paddle,anticipation
paddock,neutral
paddy,neutral
padlock,neutral
page,neutral
pail,neutral
pain,fear
pain-free,positive
pained,fear
painful,anger
painfull,negative
painfully,sadness
painless,positive
painlessly,positive
pains,negative
painstaking,positive
painstakingly,positive
paint,neutral
painting,neutral
pajamas,neutral
palatable,positive
palatial,positive
pale,negative
paleontology,neutral
pales,negative
palladium,neutral
pallet,neutral
palliate,positive
palliative,positive
palm,neutral
palpable,surprise
palsy,disgust
paltry,negative
pamper,positive
pampered,positive
pamperedly,positive
pamperedness,positive
pampers,positive
pan,negative
panacea,positive
panache,positive
pandemic,fear
pandemonium,negative
pander,negative
pandering,negative
panders,negative
pang,surprise
panic,fear
panick,negative
panicked,negative
panicking,negative
panicky,negative
panier,positive
panoramic,positive
pantheon,neutral
pantomime,neutral
pants,neutral
papacy,neutral
papal,neutral
paper,neutral
paprika,positive
par,neutral
parable,neutral
parachute,fear
parade,anticipation
paradise,positive
paradoxical,negative
paradoxically,negative
paraffin,neutral
paragon,anticipation
paralize,negative
parallax,neutral
parallel,neutral
parallelism,neutral
paralysis,anger
paralyzed,anger
paramount,positive
paranoia,fear
paranoid,negative
parapet,neutral
paraphrase,negative
parasite,disgust
parcel,neutral
parchment,neutral
pardon,positive
pare,anger
parent,neutral
parentage,positive
pariah,negative
parietal,trust
parish,trust
park,neutral
parliament,trust
parody,negative
parole,anticipation
parrot,disgust
parry,neutral
parsimonious,negative
parsimony,neutral
parsley,neutral
parson,neutral
part,neutral
partake,trust
partiality,negative
partially,neutral
participant,neutral
participate,neutral
participation,positive
particular,positive
particularly,neutral
parting,sadness
partisan,negative
partisans,negative
partition,neutral
partner,positive
partnership,trust
partook,neutral
parts,neutral
pas,neutral
pass,positive
passe,negative
passenger,anticipation
passion,anticipation
passionate,anticipation
passionately,positive
passive,negative
passiveness,negative
passivity,negative
paste,neutral
pastel,neutral
pastime,positive
pastor,joy
pastry,joy
pasture,positive
patch,negative
pate,neutral
patent,positive
paternity,neutral
path,neutral
pathetic,disgust
pathetically,negative
patience,anticipation
patient,anticipation
patiently,positive
patriarchal,trust
patrimony,neutral
patriot,positive
patriotic,positive
patrol,trust
patron,trust
patronage,trust
patronize,negative
patronizing,negative
patter,anger
paucity,anger
pauper,sadness
paupers,negative
pave,neutral
